date,hour,day_of_week,road_id,road_name,jurisdiction,capacity_vph,inflow_vph,avg_speed_kmh,occupancy_percent,rain_mm,temperature_c,humidity_percent,special_event,congestion_percent
2025-03-21,11,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1716,50.3,35.4,1.5,27.0,49.6,0,24.3
2025-03-21,11,4,RD-08,Katol Road,NMC North-West,5400,2399,47.4,43.9,0.0,30.0,65.3,0,25.1
2025-03-21,11,4,RD-09,Koradi Road,NMC North,5600,3371,42.0,60.8,1.9,35.0,57.8,0,36.0
2025-03-21,11,4,RD-10,Manewada Road,NMC South-East,5000,4330,38.0,86.8,0.0,27.2,36.8,0,51.6
2025-03-21,11,4,RD-11,Besa Road,NMC South-East,4600,3228,44.1,74.0,0.0,28.0,58.3,0,43.7
2025-03-21,11,4,RD-12,Ring Road - East,NMRDA Ring,7600,2581,44.5,32.0,0.0,23.0,69.2,0,20.9
2025-03-21,12,4,RD-01,Wardha Road (NH-44),NMC South,6000,3489,36.5,53.9,0.0,18.6,63.9,0,35.4
2025-03-21,12,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1558,53.7,20.0,0.0,32.1,75.0,0,13.6
2025-03-21,12,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2151,49.7,43.2,3.5,29.7,26.3,0,28.5
2025-03-21,12,4,RD-04,Airport Road,NMC South,5600,3098,39.9,59.9,4.7,24.9,79.4,0,39.3
2025-03-21,12,4,RD-05,Amravati Road,NMC West,7200,1251,51.0,16.2,0.0,29.9,65.8,0,9.1
2025-03-21,12,4,RD-06,Kamptee Road,NMC North,6000,1866,46.1,31.6,0.0,25.9,63.3,0,18.8
2025-03-21,12,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1097,48.3,23.3,0.0,32.1,53.2,0,5.6
2025-03-21,12,4,RD-08,Katol Road,NMC North-West,5400,1691,48.9,32.7,0.5,29.1,73.4,0,17.4
2025-03-21,12,4,RD-09,Koradi Road,NMC North,5600,2248,41.1,35.7,0.0,28.9,53.1,0,19.8
2025-03-21,12,4,RD-10,Manewada Road,NMC South-East,5000,2611,48.0,53.3,0.0,21.7,50.0,0,32.0
2025-03-21,12,4,RD-11,Besa Road,NMC South-East,4600,1888,49.8,38.6,0.0,28.7,30.6,0,23.0
2025-03-21,12,4,RD-12,Ring Road - East,NMRDA Ring,7600,1825,45.0,24.2,0.7,25.7,57.2,0,15.8
2025-03-21,13,4,RD-01,Wardha Road (NH-44),NMC South,6000,3355,43.9,51.1,1.7,26.0,58.2,0,29.2
2025-03-21,13,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1466,53.5,17.2,0.7,27.0,60.0,0,12.3
2025-03-21,13,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2306,45.3,48.7,0.8,30.1,55.2,0,27.6
2025-03-21,13,4,RD-04,Airport Road,NMC South,5600,3277,41.9,59.3,3.0,35.4,81.8,0,38.8
2025-03-21,13,4,RD-05,Amravati Road,NMC West,7200,1253,47.4,19.7,0.0,26.7,50.3,0,10.6
2025-03-21,13,4,RD-06,Kamptee Road,NMC North,6000,1994,49.0,32.5,0.0,25.8,84.4,0,22.2
2025-03-21,13,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1153,50.4,23.7,2.3,23.4,54.9,0,10.3
2025-03-21,13,4,RD-08,Katol Road,NMC North-West,5400,1401,47.9,20.9,0.0,28.3,51.6,0,12.0
2025-03-21,13,4,RD-09,Koradi Road,NMC North,5600,2264,44.8,38.1,0.5,27.4,76.7,0,22.8
2025-03-21,13,4,RD-10,Manewada Road,NMC South-East,5000,2687,45.2,53.4,0.2,27.3,58.0,0,29.9
2025-03-21,13,4,RD-11,Besa Road,NMC South-East,4600,1727,52.6,39.1,0.0,25.2,76.8,0,25.6
2025-03-21,13,4,RD-12,Ring Road - East,NMRDA Ring,7600,1647,49.3,23.2,0.0,33.0,69.4,0,12.3
2025-03-21,14,4,RD-01,Wardha Road (NH-44),NMC South,6000,3193,40.2,56.6,0.0,30.4,74.6,0,33.3
2025-03-21,14,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1387,53.2,19.4,1.2,29.3,51.8,0,10.1
2025-03-21,14,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2194,45.2,38.1,5.0,27.5,63.5,0,23.0
2025-03-21,14,4,RD-04,Airport Road,NMC South,5600,3697,43.3,63.9,0.0,28.8,61.5,0,37.8
2025-03-21,14,4,RD-05,Amravati Road,NMC West,7200,1158,51.4,19.0,4.5,30.4,68.7,0,13.1
2025-03-21,14,4,RD-06,Kamptee Road,NMC North,6000,2093,47.8,34.9,1.3,24.4,81.6,0,18.1
2025-03-21,14,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1060,52.2,24.2,0.0,25.9,76.3,0,14.1
2025-03-21,14,4,RD-08,Katol Road,NMC North-West,5400,1619,51.4,33.0,0.0,28.0,85.9,0,24.5
2025-03-21,14,4,RD-09,Koradi Road,NMC North,5600,1939,49.0,36.5,0.9,28.6,69.2,0,19.0
2025-03-21,14,4,RD-10,Manewada Road,NMC South-East,5000,2645,45.3,53.5,0.0,19.3,69.5,0,29.7
2025-03-21,14,4,RD-11,Besa Road,NMC South-East,4600,1865,50.4,36.7,0.9,25.2,37.9,0,21.4
2025-03-21,14,4,RD-12,Ring Road - East,NMRDA Ring,7600,1617,49.0,19.5,3.1,26.8,51.5,0,3.9
2025-03-21,15,4,RD-01,Wardha Road (NH-44),NMC South,6000,3128,43.3,55.8,2.9,24.7,69.9,0,38.4
2025-03-21,15,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1527,53.1,20.1,0.3,23.0,30.5,0,8.8
2025-03-21,15,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2448,47.4,49.9,0.0,27.6,45.5,0,29.3
2025-03-21,15,4,RD-04,Airport Road,NMC South,5600,3413,42.0,59.9,2.0,20.8,49.0,0,38.4
2025-03-21,15,4,RD-05,Amravati Road,NMC West,7200,1215,51.3,18.1,0.0,30.7,69.3,0,14.3
2025-03-21,15,4,RD-06,Kamptee Road,NMC North,6000,1857,48.5,36.2,0.0,23.0,75.7,0,20.9
2025-03-21,15,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1064,50.8,20.0,0.0,33.6,44.2,0,4.8
2025-03-21,15,4,RD-08,Katol Road,NMC North-West,5400,1539,44.4,27.4,0.0,29.5,56.7,0,17.4
2025-03-21,15,4,RD-09,Koradi Road,NMC North,5600,2046,51.3,36.0,0.4,29.1,49.5,0,18.6
2025-03-21,15,4,RD-10,Manewada Road,NMC South-East,5000,2393,46.9,49.5,1.2,28.8,64.1,0,30.1
2025-03-21,15,4,RD-11,Besa Road,NMC South-East,4600,1851,49.0,40.4,0.0,27.3,64.9,0,27.5
2025-03-21,15,4,RD-12,Ring Road - East,NMRDA Ring,7600,1676,51.6,31.3,1.7,32.9,48.2,0,16.8
2025-03-21,16,4,RD-01,Wardha Road (NH-44),NMC South,6000,2982,38.8,47.3,2.1,29.3,78.4,0,28.9
2025-03-21,16,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1575,50.6,20.7,0.0,33.2,71.6,0,14.1
2025-03-21,16,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2207,42.8,39.4,0.0,29.5,55.9,0,24.3
2025-03-21,16,4,RD-04,Airport Road,NMC South,5600,3296,46.8,57.6,2.1,28.9,77.8,0,37.0
2025-03-21,16,4,RD-05,Amravati Road,NMC West,7200,1359,51.6,17.6,0.1,26.3,41.6,0,14.9
2025-03-21,16,4,RD-06,Kamptee Road,NMC North,6000,2070,43.3,34.5,2.6,24.6,49.7,0,15.8
2025-03-21,16,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1048,53.3,26.2,0.0,23.0,86.1,0,15.2
2025-03-21,16,4,RD-08,Katol Road,NMC North-West,5400,1548,48.4,22.7,0.0,35.3,63.4,0,14.1
2025-03-21,16,4,RD-09,Koradi Road,NMC North,5600,2125,44.9,36.9,1.2,24.9,65.6,0,21.6
2025-03-21,16,4,RD-10,Manewada Road,NMC South-East,5000,2592,41.1,46.9,0.0,26.3,51.9,0,26.2
2025-03-21,16,4,RD-11,Besa Road,NMC South-East,4600,1858,49.7,40.4,0.0,25.6,65.6,0,28.5
2025-03-21,16,4,RD-12,Ring Road - East,NMRDA Ring,7600,1655,56.7,19.0,0.0,34.5,95.0,0,8.0
2025-03-21,17,4,RD-01,Wardha Road (NH-44),NMC South,6000,4629,37.2,76.3,0.0,32.0,71.5,0,43.1
2025-03-21,17,4,RD-02,Outer Ring Road,NMRDA Ring,8500,2340,47.0,29.5,0.0,23.4,64.0,0,12.8
2025-03-21,17,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,3524,39.9,68.7,1.3,23.0,60.6,0,33.8
2025-03-21,17,4,RD-04,Airport Road,NMC South,5600,5414,32.7,95.4,0.0,26.1,72.9,0,59.2
2025-03-21,17,4,RD-05,Amravati Road,NMC West,7200,2054,50.0,28.1,0.0,30.3,52.4,0,16.5
2025-03-21,17,4,RD-06,Kamptee Road,NMC North,6000,3013,46.6,52.0,0.0,29.9,84.4,0,34.3
2025-03-21,17,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1732,48.6,39.0,0.0,26.4,73.5,0,24.8
2025-03-21,17,4,RD-08,Katol Road,NMC North-West,5400,2264,48.5,41.1,4.0,27.5,62.6,0,22.8
2025-03-21,17,4,RD-09,Koradi Road,NMC North,5600,3526,41.1,67.4,0.0,25.6,86.7,0,33.7
2025-03-21,17,4,RD-10,Manewada Road,NMC South-East,5000,4145,38.7,78.8,0.0,32.0,42.6,0,47.5
2025-03-21,17,4,RD-11,Besa Road,NMC South-East,4600,2840,46.6,66.2,0.0,19.8,54.4,0,40.1
2025-03-21,17,4,RD-12,Ring Road - East,NMRDA Ring,7600,2565,44.1,33.9,0.3,22.0,72.8,0,18.8
2025-03-21,18,4,RD-01,Wardha Road (NH-44),NMC South,6000,6375,28.4,104.0,1.0,30.3,65.3,0,65.8
2025-03-21,18,4,RD-02,Outer Ring Road,NMRDA Ring,8500,3017,40.9,38.8,0.0,34.5,70.8,0,24.8
2025-03-21,18,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,4666,37.7,92.7,0.0,31.5,62.6,0,55.9
2025-03-21,18,4,RD-04,Airport Road,NMC South,5600,7132,27.1,110.0,0.8,23.4,46.5,0,69.3
2025-03-21,18,4,RD-05,Amravati Road,NMC West,7200,2409,45.9,35.9,0.1,18.5,69.3,0,23.9
2025-03-21,18,4,RD-06,Kamptee Road,NMC North,6000,3993,37.5,66.3,0.0,21.4,82.2,0,34.8
2025-03-21,18,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,2254,49.8,51.5,1.4,28.8,49.7,0,26.6
2025-03-21,18,4,RD-08,Katol Road,NMC North-West,5400,2723,49.0,48.8,6.2,26.3,73.3,0,27.2
2025-03-21,18,4,RD-09,Koradi Road,NMC North,5600,4022,35.5,68.7,0.0,30.3,46.4,0,38.7
2025-03-21,18,4,RD-10,Manewada Road,NMC South-East,5000,5166,29.2,96.1,2.7,25.7,68.6,0,58.1
2025-03-21,18,4,RD-11,Besa Road,NMC South-East,4600,3739,36.8,82.9,0.0,31.4,70.2,0,47.3
2025-03-21,18,4,RD-12,Ring Road - East,NMRDA Ring,7600,3159,37.9,39.1,0.0,35.2,54.0,0,23.2
2025-03-21,19,4,RD-01,Wardha Road (NH-44),NMC South,6000,6537,29.8,110.0,2.6,28.6,54.9,0,66.1
2025-03-21,19,4,RD-02,Outer Ring Road,NMRDA Ring,8500,2632,43.4,35.2,5.9,32.0,58.2,0,22.0
2025-03-21,19,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,4206,34.3,82.9,2.4,24.8,75.0,0,48.4
2025-03-21,19,4,RD-04,Airport Road,NMC South,5600,6985,21.6,110.0,0.5,20.9,91.8,0,65.1
2025-03-21,19,4,RD-05,Amravati Road,NMC West,7200,2361,43.1,34.8,0.3,34.2,36.8,1,21.6
2025-03-21,19,4,RD-06,Kamptee Road,NMC North,6000,3872,41.1,64.1,1.5,27.0,39.7,0,35.7
2025-03-21,19,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,2138,49.4,43.7,0.0,26.5,75.5,0,25.5
2025-03-21,19,4,RD-08,Katol Road,NMC North-West,5400,3183,40.7,63.0,0.8,31.1,58.5,0,33.7
2025-03-21,19,4,RD-09,Koradi Road,NMC North,5600,3827,36.4,68.6,3.6,21.8,43.5,0,37.4
2025-03-21,19,4,RD-10,Manewada Road,NMC South-East,5000,5247,32.3,104.3,0.0,24.5,63.0,0,64.7
2025-03-21,19,4,RD-11,Besa Road,NMC South-East,4600,3789,35.4,82.8,0.0,30.7,50.9,0,48.1
2025-03-21,19,4,RD-12,Ring Road - East,NMRDA Ring,7600,3062,45.8,39.4,0.0,27.3,79.1,0,23.2
2025-03-21,20,4,RD-01,Wardha Road (NH-44),NMC South,6000,6826,22.6,110.0,0.0,24.1,70.1,1,69.8
2025-03-21,20,4,RD-02,Outer Ring Road,NMRDA Ring,8500,2839,43.3,36.2,0.0,22.6,58.8,0,21.5
2025-03-21,20,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,4177,36.7,82.6,1.1,28.5,55.3,0,49.0
2025-03-21,20,4,RD-04,Airport Road,NMC South,5600,6894,30.4,110.0,0.0,31.3,77.1,0,60.9
2025-03-21,20,4,RD-05,Amravati Road,NMC West,7200,2347,48.0,34.5,1.5,22.8,71.3,0,22.1
2025-03-21,20,4,RD-06,Kamptee Road,NMC North,6000,3730,39.9,61.0,0.1,31.0,61.9,0,33.5
2025-03-21,20,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,2058,44.9,39.5,3.1,31.8,51.8,0,19.8
2025-03-21,20,4,RD-08,Katol Road,NMC North-West,5400,3078,41.9,56.7,1.1,28.3,76.4,0,30.2
2025-03-21,20,4,RD-09,Koradi Road,NMC North,5600,3709,38.8,65.9,3.5,31.0,82.0,0,36.6
2025-03-21,20,4,RD-10,Manewada Road,NMC South-East,5000,5149,31.9,101.2,2.1,24.4,48.4,0,61.6
2025-03-21,20,4,RD-11,Besa Road,NMC South-East,4600,3736,45.5,82.0,0.0,28.7,60.7,0,46.3
2025-03-21,20,4,RD-12,Ring Road - East,NMRDA Ring,7600,2982,45.3,34.0,0.0,25.4,58.9,0,19.7
2025-03-21,21,4,RD-01,Wardha Road (NH-44),NMC South,6000,4631,33.9,78.5,1.0,31.5,55.4,0,49.8
2025-03-21,21,4,RD-02,Outer Ring Road,NMRDA Ring,8500,2236,45.9,22.1,1.3,36.2,35.4,0,9.4
2025-03-21,21,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,3551,39.6,66.8,0.0,22.6,71.9,0,43.6
2025-03-21,21,4,RD-04,Airport Road,NMC South,5600,5494,30.2,98.6,0.0,27.1,42.6,0,61.3
2025-03-21,21,4,RD-05,Amravati Road,NMC West,7200,1909,51.8,33.3,0.0,23.8,76.7,0,17.3
2025-03-21,21,4,RD-06,Kamptee Road,NMC North,6000,3347,43.7,54.5,0.1,27.0,70.4,0,30.0
2025-03-21,21,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1635,44.5,36.5,4.0,30.7,71.5,0,18.3
2025-03-21,21,4,RD-08,Katol Road,NMC North-West,5400,2379,45.9,45.4,1.3,20.4,77.1,0,26.9
2025-03-21,21,4,RD-09,Koradi Road,NMC North,5600,3285,43.8,55.4,0.0,33.7,32.2,0,34.0
2025-03-21,21,4,RD-10,Manewada Road,NMC South-East,5000,4075,37.5,82.3,0.6,26.9,64.5,0,51.3
2025-03-21,21,4,RD-11,Besa Road,NMC South-East,4600,3045,48.8,66.4,2.9,26.3,62.2,0,41.5
2025-03-21,21,4,RD-12,Ring Road - East,NMRDA Ring,7600,2453,49.2,34.3,0.0,29.2,52.4,0,16.4
2025-03-21,22,4,RD-01,Wardha Road (NH-44),NMC South,6000,3366,41.2,53.9,0.0,28.9,58.1,0,33.9
2025-03-21,22,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1606,48.8,25.3,0.0,32.6,72.4,0,10.9
2025-03-21,22,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2282,48.4,41.5,0.0,27.5,62.0,0,22.8
2025-03-21,22,4,RD-04,Airport Road,NMC South,5600,3341,44.0,59.4,0.6,29.7,67.4,0,36.0
2025-03-21,22,4,RD-05,Amravati Road,NMC West,7200,1304,51.5,20.3,0.0,30.1,58.9,0,13.2
2025-03-21,22,4,RD-06,Kamptee Road,NMC North,6000,1907,49.1,29.5,0.0,32.0,61.4,0,21.3
2025-03-21,22,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1183,51.4,24.4,0.0,29.8,54.2,0,11.2
2025-03-21,22,4,RD-08,Katol Road,NMC North-West,5400,1642,52.2,31.9,0.0,27.8,43.7,0,20.7
2025-03-21,22,4,RD-09,Koradi Road,NMC North,5600,2161,43.6,37.5,0.0,27.1,75.4,0,24.7
2025-03-21,22,4,RD-10,Manewada Road,NMC South-East,5000,2520,46.0,49.4,0.0,29.1,56.6,0,30.2
2025-03-21,22,4,RD-11,Besa Road,NMC South-East,4600,1782,51.3,34.2,0.3,28.1,95.0,0,16.5
2025-03-21,22,4,RD-12,Ring Road - East,NMRDA Ring,7600,1551,54.3,21.4,0.3,35.2,66.0,0,14.0
2025-03-21,23,4,RD-01,Wardha Road (NH-44),NMC South,6000,3102,44.3,53.7,2.0,28.5,46.3,0,36.7
2025-03-21,23,4,RD-02,Outer Ring Road,NMRDA Ring,8500,1491,47.9,18.0,2.0,25.4,68.5,0,16.9
2025-03-21,23,4,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,2329,45.6,43.8,0.0,29.8,50.4,0,21.0
2025-03-21,23,4,RD-04,Airport Road,NMC South,5600,3667,40.0,68.2,2.2,25.0,57.9,0,39.7
2025-03-21,23,4,RD-05,Amravati Road,NMC West,7200,1231,47.5,12.1,0.0,30.8,66.9,0,6.5
2025-03-21,23,4,RD-06,Kamptee Road,NMC North,6000,2081,48.1,30.9,1.9,28.9,43.0,0,18.1
2025-03-21,23,4,RD-07,Hingna Industrial Link,NMRDA West-South,4800,1105,48.7,24.2,1.0,26.1,42.3,0,13.1
2025-03-21,23,4,RD-08,Katol Road,NMC North-West,5400,1615,48.0,30.2,0.5,27.1,47.7,0,20.4
2025-03-21,23,4,RD-09,Koradi Road,NMC North,5600,2183,48.1,38.4,0.6,23.4,57.9,0,23.8
2025-03-21,23,4,RD-10,Manewada Road,NMC South-East,5000,2750,45.8,56.0,0.0,21.3,80.1,0,31.8
2025-03-21,23,4,RD-11,Besa Road,NMC South-East,4600,1934,48.4,49.1,0.0,27.1,71.8,0,32.3
2025-03-21,23,4,RD-12,Ring Road - East,NMRDA Ring,7600,1540,50.7,22.4,0.0,25.6,45.3,0,18.3
2025-03-22,0,5,RD-01,Wardha Road (NH-44),NMC South,6000,2415,47.5,38.2,3.7,27.3,55.4,0,20.9
2025-03-22,0,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1148,51.0,12.8,0.0,33.8,59.3,0,4.7
2025-03-22,0,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1747,52.2,36.0,3.6,22.4,73.9,0,21.3
2025-03-22,0,5,RD-04,Airport Road,NMC South,5600,2808,42.9,53.4,1.5,26.0,49.0,0,32.5
2025-03-22,0,5,RD-05,Amravati Road,NMC West,7200,1015,57.7,13.8,0.0,31.1,72.1,0,7.2
2025-03-22,0,5,RD-06,Kamptee Road,NMC North,6000,1506,48.5,26.3,1.2,33.5,49.2,0,21.4
2025-03-22,0,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,874,50.2,18.5,1.3,28.6,95.0,0,12.4
2025-03-22,0,5,RD-08,Katol Road,NMC North-West,5400,1143,52.7,22.0,4.9,26.3,27.6,0,11.1
2025-03-22,0,5,RD-09,Koradi Road,NMC North,5600,1690,50.7,33.1,0.0,26.7,58.6,0,16.5
2025-03-22,0,5,RD-10,Manewada Road,NMC South-East,5000,2145,45.3,39.5,1.5,26.3,40.1,0,27.1
2025-03-22,0,5,RD-11,Besa Road,NMC South-East,4600,1344,51.9,27.4,0.0,28.7,63.0,0,17.1
2025-03-22,0,5,RD-12,Ring Road - East,NMRDA Ring,7600,1256,52.7,15.7,0.0,31.8,58.0,0,9.0
2025-03-22,1,5,RD-01,Wardha Road (NH-44),NMC South,6000,2398,45.5,38.8,4.4,31.4,67.0,0,22.0
2025-03-22,1,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1083,51.3,11.3,4.9,22.0,78.1,0,2.4
2025-03-22,1,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1699,47.6,34.0,2.6,32.5,87.0,0,15.7
2025-03-22,1,5,RD-04,Airport Road,NMC South,5600,2712,47.9,45.1,2.4,28.3,77.4,0,29.5
2025-03-22,1,5,RD-05,Amravati Road,NMC West,7200,904,52.6,13.2,0.0,21.8,59.7,0,8.9
2025-03-22,1,5,RD-06,Kamptee Road,NMC North,6000,1502,51.6,21.8,0.1,33.3,70.4,0,10.4
2025-03-22,1,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,853,48.1,19.7,0.0,22.2,51.0,0,10.1
2025-03-22,1,5,RD-08,Katol Road,NMC North-West,5400,1152,53.0,26.6,0.8,31.9,61.7,0,16.2
2025-03-22,1,5,RD-09,Koradi Road,NMC North,5600,1560,52.9,24.4,0.0,28.0,67.6,0,17.7
2025-03-22,1,5,RD-10,Manewada Road,NMC South-East,5000,2038,44.0,42.9,3.7,27.5,56.0,0,22.6
2025-03-22,1,5,RD-11,Besa Road,NMC South-East,4600,1447,55.3,27.6,0.2,27.1,36.3,0,18.4
2025-03-22,1,5,RD-12,Ring Road - East,NMRDA Ring,7600,1344,54.1,21.1,0.0,34.8,81.1,0,11.7
2025-03-22,2,5,RD-01,Wardha Road (NH-44),NMC South,6000,2426,44.5,41.5,2.2,24.6,67.5,0,24.5
2025-03-22,2,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1193,52.2,14.6,0.1,23.1,54.1,0,9.6
2025-03-22,2,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1714,52.0,25.7,0.0,31.6,70.1,0,12.1
2025-03-22,2,5,RD-04,Airport Road,NMC South,5600,2755,42.7,51.1,0.0,30.2,56.2,0,29.7
2025-03-22,2,5,RD-05,Amravati Road,NMC West,7200,928,50.4,11.5,0.0,27.1,69.2,0,6.7
2025-03-22,2,5,RD-06,Kamptee Road,NMC North,6000,1562,50.5,25.7,0.4,28.9,70.0,0,17.7
2025-03-22,2,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,853,57.5,15.1,0.0,20.3,51.4,0,10.8
2025-03-22,2,5,RD-08,Katol Road,NMC North-West,5400,1173,51.6,18.1,1.1,23.8,57.2,0,12.9
2025-03-22,2,5,RD-09,Koradi Road,NMC North,5600,1379,55.1,22.1,3.5,24.9,58.6,0,14.4
2025-03-22,2,5,RD-10,Manewada Road,NMC South-East,5000,1904,47.6,33.9,1.3,29.9,49.6,0,17.0
2025-03-22,2,5,RD-11,Besa Road,NMC South-East,4600,1390,51.7,28.5,3.1,22.5,65.1,0,15.3
2025-03-22,2,5,RD-12,Ring Road - East,NMRDA Ring,7600,1430,57.6,17.2,0.0,34.3,68.3,0,11.4
2025-03-22,3,5,RD-01,Wardha Road (NH-44),NMC South,6000,2850,42.8,51.0,0.0,23.1,60.9,0,30.5
2025-03-22,3,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1199,56.7,11.3,0.0,32.0,70.9,0,3.6
2025-03-22,3,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1873,48.8,38.4,0.0,33.7,45.7,0,18.5
2025-03-22,3,5,RD-04,Airport Road,NMC South,5600,2886,41.7,52.7,0.0,27.3,66.6,0,33.6
2025-03-22,3,5,RD-05,Amravati Road,NMC West,7200,887,52.1,8.4,2.5,24.8,52.5,0,3.9
2025-03-22,3,5,RD-06,Kamptee Road,NMC North,6000,1568,54.7,30.1,0.0,17.3,67.7,0,14.7
2025-03-22,3,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,816,52.6,14.9,0.6,32.7,41.1,0,9.5
2025-03-22,3,5,RD-08,Katol Road,NMC North-West,5400,1135,52.4,18.4,0.0,28.7,81.1,0,7.3
2025-03-22,3,5,RD-09,Koradi Road,NMC North,5600,1637,49.2,33.0,0.0,24.1,63.4,0,19.8
2025-03-22,3,5,RD-10,Manewada Road,NMC South-East,5000,2156,48.4,40.1,0.9,33.6,61.4,0,24.1
2025-03-22,3,5,RD-11,Besa Road,NMC South-East,4600,1316,49.6,27.4,1.6,24.9,49.6,0,14.5
2025-03-22,3,5,RD-12,Ring Road - East,NMRDA Ring,7600,1298,51.1,12.8,0.0,31.1,40.9,0,4.9
2025-03-22,4,5,RD-01,Wardha Road (NH-44),NMC South,6000,2443,43.8,42.5,0.0,22.6,57.8,0,22.1
2025-03-22,4,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1088,47.8,17.4,2.5,22.4,51.1,0,7.5
2025-03-22,4,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1891,51.3,35.8,0.0,29.1,42.1,0,18.6
2025-03-22,4,5,RD-04,Airport Road,NMC South,5600,2646,41.7,46.4,0.1,27.9,32.9,0,31.6
2025-03-22,4,5,RD-05,Amravati Road,NMC West,7200,988,55.0,14.8,0.3,24.3,54.5,0,7.3
2025-03-22,4,5,RD-06,Kamptee Road,NMC North,6000,1572,53.1,28.7,1.9,34.4,57.2,0,16.5
2025-03-22,4,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,852,58.3,19.7,0.0,30.8,53.1,0,7.1
2025-03-22,4,5,RD-08,Katol Road,NMC North-West,5400,1228,46.7,20.7,0.0,35.0,32.1,0,14.0
2025-03-22,4,5,RD-09,Koradi Road,NMC North,5600,1722,49.8,31.1,0.0,31.1,64.9,0,19.1
2025-03-22,4,5,RD-10,Manewada Road,NMC South-East,5000,2189,45.0,43.9,0.0,27.4,45.4,0,29.0
2025-03-22,4,5,RD-11,Besa Road,NMC South-East,4600,1544,50.1,35.2,0.0,23.5,83.2,0,23.5
2025-03-22,4,5,RD-12,Ring Road - East,NMRDA Ring,7600,1361,49.8,13.0,0.1,26.5,34.6,0,9.9
2025-03-22,5,5,RD-01,Wardha Road (NH-44),NMC South,6000,2380,45.2,42.0,8.3,28.6,48.2,0,25.9
2025-03-22,5,5,RD-02,Outer Ring Road,NMRDA Ring,8500,1154,54.9,13.8,0.0,33.3,54.7,0,10.7
2025-03-22,5,5,RD-03,Central Avenue / Sitabuldi,NMC Central,5200,1871,47.7,31.9,0.0,29.5,69.1,0,19.4
2025-03-22,5,5,RD-04,Airport Road,NMC South,5600,2721,48.8,47.5,0.0,25.4,85.0,0,27.8
2025-03-22,5,5,RD-05,Amravati Road,NMC West,7200,966,51.9,17.1,3.3,31.5,57.0,0,9.2
2025-03-22,5,5,RD-06,Kamptee Road,NMC North,6000,1648,47.7,23.5,0.0,27.3,91.4,0,13.3
2025-03-22,5,5,RD-07,Hingna Industrial Link,NMRDA West-South,4800,880,51.5,18.5,0.0,33.3,59.8,0,10.7
2025-03-22,5,5,RD-08,Katol Road,NMC North-West,5400,1205,58.5,20.9,0.7,27.0,79.9,0,12.9
2025-03-22,5,5,RD-09,Koradi Road,NMC North,5600,1661,50.7,31.0,0.0,30.5,68.4,0,20.9
2025-03-22,5,5,RD-10,Manewada Road,NMC South-East,5000,1969,47.1,40.5,3.1,25.0,50.1,0,18.5
